packet_id,rater_id,item_id,rating_question,coarse_type,candidate_a,sentence_a,candidate_a_naturalness,candidate_a_type_fit,candidate_a_malformed,candidate_b,sentence_b,candidate_b_naturalness,candidate_b_type_fit,candidate_b_malformed,independence_attested
packet-620741f0e45e8980,rater-b,item-e4c49e9cb0f0d515,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Szombathely,The following entry has entity type 'place' and name: Szombathely.,5,5,false,Ehisopoteyi,The following entry has entity type 'place' and name: Ehisopoteyi.,1,3,false,true
packet-620741f0e45e8980,rater-b,item-5b2e911e79d8d2a4,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,European Space Agency,The following entry has entity type 'organization' and name: European Space Agency.,5,5,false,Network Institute Forum,The following entry has entity type 'organization' and name: Network Institute Forum.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-f1bf71c745209b49,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Nadia Jonas,The following entry has entity type 'person' and name: Nadia Jonas.,2,3,false,John Lennon,The following entry has entity type 'person' and name: John Lennon.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-8c6b7d79ae8fb9ed,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,St. George's,The following entry has entity type 'place' and name: St. George's.,5,5,false,Os. Harbor'a,The following entry has entity type 'place' and name: Os. Harbor'a.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-e39890cdf3ee3dfe,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Maz Fairview,The following entry has entity type 'place' and name: Maz Fairview.,2,3,false,San Salvador,The following entry has entity type 'place' and name: San Salvador.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-4340536a5a70460a,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Wiener Neustadt,The following entry has entity type 'place' and name: Wiener Neustadt.,5,5,false,Valley Rosewood,The following entry has entity type 'place' and name: Valley Rosewood.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-692689f9eb9deb8f,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Elias Thea Norton,The following entry has entity type 'person' and name: Elias Thea Norton.,2,3,false,Jorge Luis Borges,The following entry has entity type 'person' and name: Jorge Luis Borges.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-e45f24324b226e03,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Rowan,The following entry has entity type 'person' and name: Rowan.,2,3,false,Plato,The following entry has entity type 'person' and name: Plato.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-6ef443d94fed195b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Broken 2,The following entry has entity type 'creative work' and name: Broken 2.,2,3,false,Frozen 2,The following entry has entity type 'creative work' and name: Frozen 2.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-309d9303c5a21a7f,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Indian National Congress,The following entry has entity type 'organization' and name: Indian National Congress.,5,5,false,Global Alliance Alliance,The following entry has entity type 'organization' and name: Global Alliance Alliance.,1,2,true,true
