packet_id,rater_id,item_id,rating_question,coarse_type,candidate_a,sentence_a,candidate_a_naturalness,candidate_a_type_fit,candidate_a_malformed,candidate_b,sentence_b,candidate_b_naturalness,candidate_b_type_fit,candidate_b_malformed,independence_attested
packet-fa72ce908ab5b5e4,rater-a,item-34b85cc8e1025c11,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Sky by Ember,The following entry has entity type 'creative work' and name: Sky by Ember.,5,5,false,Man of Steel,The following entry has entity type 'creative work' and name: Man of Steel.,2,3,true,true
packet-fa72ce908ab5b5e4,rater-a,item-73a39a50abd12846,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Shutter Island,The following entry has entity type 'creative work' and name: Shutter Island.,5,5,false,Amber Journey,The following entry has entity type 'creative work' and name: Amber Journey.,4,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-a1cc8633c0393603,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Ehisopoteyi,The following entry has entity type 'place' and name: Ehisopoteyi.,5,5,false,Szombathely,The following entry has entity type 'place' and name: Szombathely.,4,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-e17761dac918ff03,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,WWE,The following entry has entity type 'organization' and name: WWE.,5,5,false,ATE,The following entry has entity type 'organization' and name: ATE.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-d264c00cca0268e2,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,The Sound of Music,The following entry has entity type 'creative work' and name: The Sound of Music.,5,5,false,Sky Silent at En,The following entry has entity type 'creative work' and name: Sky Silent at En.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-2a7f28fba4fe9017,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Fight Club,The following entry has entity type 'creative work' and name: Fight Club.,2,3,false,Song Light,The following entry has entity type 'creative work' and name: Song Light.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-e4f5fb3b927b3970,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Golden Golden,The following entry has entity type 'creative work' and name: Golden Golden.,5,5,false,Batman Begins,The following entry has entity type 'creative work' and name: Batman Begins.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-52e1e8744135012a,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Blaise Pascal,The following entry has entity type 'person' and name: Blaise Pascal.,3,4,false,Lennox Dalton,The following entry has entity type 'person' and name: Lennox Dalton.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-4178280e4cf1e09a,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Plato,The following entry has entity type 'person' and name: Plato.,1,3,true,Rowan,The following entry has entity type 'person' and name: Rowan.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-10bbf2dac80dacee,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Broken-Sky 2,The following entry has entity type 'creative work' and name: Broken-Sky 2.,5,5,false,Spider-Man 2,The following entry has entity type 'creative work' and name: Spider-Man 2.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-82641b89bf03b27b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Os. Harbor'a,The following entry has entity type 'place' and name: Os. Harbor'a.,5,5,false,St. George's,The following entry has entity type 'place' and name: St. George's.,2,3,true,true
packet-fa72ce908ab5b5e4,rater-a,item-4e656543f26d0145,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Helena Foster,The following entry has entity type 'person' and name: Helena Foster.,4,4,false,Selena Gomez,The following entry has entity type 'person' and name: Selena Gomez.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-58e5488a96385240,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Dar es Salaam,The following entry has entity type 'place' and name: Dar es Salaam.,4,4,false,Bik as Willow,The following entry has entity type 'place' and name: Bik as Willow.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-104a16b751437e04,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,South,The following entry has entity type 'place' and name: South.,5,5,false,Natal,The following entry has entity type 'place' and name: Natal.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-e6abe9a1949482b6,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Amber Last,The following entry has entity type 'creative work' and name: Amber Last.,3,4,false,Rain Man,The following entry has entity type 'creative work' and name: Rain Man.,5,5,false,true
